inventory_id,snapshot_date,store_id,product_id,opening_stock,units_sold,units_received,closing_stock
INV0006070,2025-12-01,NS009,P0024,109,9,,118
INV0002330,2025-05-01,NS007,P0035,140,59,10,91
INV0003882,2025-08-01,NS006,P0005,145,96,71,120
INV0002245,2025-05-01,NS005,P0021,191,26,39,204
INV0000236,2025-01-01,NS007,P0046,40,25,13,28
INV0005709,2025-11-01,NS014,P0007,156,0,38,194
INV0003271,2025-07-01,NS004,P0015,72,46,34,60
INV0002656,2025-06-01,NS001,P0036,157,85,95,167
INV0003478,2025-07-01,NS010,P0022,188,125,78,141
INV0002980,2025-06-01,NS011,P0040,121,91,46,76
INV0005274,2025-11-01,NS001,P0001,83,12,85,156
INV0004803,2025-10-01,NS003,P0021,132,18,63,177
INV0004046,2025-08-01,NS011,P0010,51,24,29,56
INV0002664,2025-06-01,NS002,P0015,94,62,56,88
INV0005118,2025-10-01,NS012,P0003,145,117,54,82
INV0001728,2025-04-01,NS005,P0019,97,19,35,113
INV0003248,2025-07-01,NS003,P0006,93,43,94,144
INV0005579,2025-11-01,NS010,P0045,151,136,52,67
INV0002278,2025-05-01,NS006,P0004,186,151,67,102
INV0000206,2025-01-01,NS006,P0045,145,26,94,213
INV0005520,2025-11-01,NS008,P0038,153,10,58,201
INV0003093,2025-06-01,NS014,P0009,33,17,69,85
INV0002868,2025-06-01,NS007,P0023,167,76,43,134
INV0005417,2025-11-01,NS005,P0017,193,40,47,200
INV0002809,2025-06-01,NS006,P0014,73,28,98,143
INV0005138,2025-10-01,NS012,P0017,67,58,77,86
INV0004997,2025-10-01,NS008,P0048,48,40,42,50
INV0005483,2025-11-01,NS007,P0048,62,51,76,87
INV0005221,2025-10-01,NS015,P0050,83,68,56,71
INV0000780,2025-02-01,NS008,P0034,73,68,2,7
INV0005932,2025-12-01,NS005,P0040,104,47,47,104
INV0003931,2025-08-01,NS008,P0003,83,63,21,41
INV0000985,2025-02-01,NS014,P0035,174,120,56,110
INV0001326,2025-03-01,NS008,P0034,198,139,29,88
INV0002958,2025-06-01,NS010,P0033,89,54,2,37
INV0000102,2025-01-01,NS003,P0018,36,18,5,23
INV0005079,2025-10-01,NS011,P0002,133,93,62,102
INV0000421,2025-01-01,NS013,P0022,52,15,75,112
INV0000500,2025-01-01,NS015,P0045,106,88,63,81
INV0004490,2025-09-01,NS009,P0030,80,45,,55
INV0002569,2025-05-01,NS014,P0035,109,101,90,98
INV0006254,2025-12-01,NS014,P0022,157,119,,52
INV0004719,2025-09-01,NS015,P0037,126,92,18,52
INV0004404,2025-09-01,NS006,P0010,115,90,97,122
INV0004019,2025-08-01,NS010,P0039,59,43,48,64
INV0001857,2025-04-01,NS009,P0041,107,27,65,145
INV0005608,2025-11-01,NS011,P0004,50,25,55,80
INV0003135,2025-06-01,NS015,P0013,85,21,83,147
INV0006116,2025-12-01,NS010,P0022,27,2,57,82
INV0003006,2025-06-01,NS011,P0048,176,126,7,57
INV0004516,2025-09-01,NS010,P0032,33,15,51,69
INV0002550,2025-05-01,NS013,P0030,57,40,25,42
INV0002047,2025-04-01,NS014,P0045,70,38,9,41
INV0000387,2025-01-01,NS012,P0005,167,146,51,72
INV0002117,2025-05-01,NS001,P0044,99,1,71,169
INV0003009,2025-06-01,NS011,P0033,72,21,28,79
INV0003417,2025-07-01,NS008,P0042,181,25,,231
INV0006071,2025-12-01,NS009,P0011,164,24,83,223
INV0005700,2025-11-01,NS013,P0008,176,96,74,154
INV0004618,2025-09-01,NS012,P0006,193,113,55,135
INV0004466,2025-09-01,NS008,P0014,150,59,35,126
INV0000240,2025-01-01,NS007,P0031,41,34,40,47
INV0003298,2025-07-01,NS005,P0036,101,21,,117
INV0002969,2025-06-01,NS010,P0004,79,12,33,100
INV0001795,2025-04-01,NS007,P0023,187,108,50,129
INV0002158,2025-05-01,NS002,P0041,129,122,98,105
INV0002196,2025-05-01,NS003,P0002,159,139,60,80
INV0004186,2025-08-01,NS015,P0009,88,36,98,150
INV0000488,2025-01-01,NS014,P0049,56,51,89,94
INV0001942,2025-04-01,NS011,P0031,55,48,86,93
INV0005085,2025-10-01,NS011,P0041,68,44,17,41
INV0005219,2025-10-01,NS015,P0049,78,43,29,64
INV0006001,2025-12-01,NS007,P0007,92,47,65,110
INV0002517,2025-05-01,NS012,P0041,142,13,80,209
INV0001417,2025-03-01,NS011,P0032,30,11,56,75
INV0001938,2025-04-01,NS011,P0007,108,10,66,164
INV0005262,2025-11-01,NS001,P0018,194,23,70,241
INV0002775,2025-06-01,NS005,P0042,53,27,45,71
INV0000296,2025-01-01,NS009,P0002,137,41,69,165
INV0002156,2025-05-01,NS002,P0031,75,45,83,113
INV0002613,2025-05-01,NS015,P0023,103,21,66,148
INV0005278,2025-11-01,NS001,P0022,198,99,,159
INV0002601,2025-05-01,NS015,P0035,137,122,48,63
INV0003574,2025-07-01,NS013,P0005,190,36,73,227
INV0001698,2025-04-01,NS004,P0002,73,22,5,56
INV0001428,2025-03-01,NS011,P0017,60,40,79,99
INV0004038,2025-08-01,NS011,P0017,167,140,95,122
INV0001924,2025-04-01,NS010,P0001,68,30,73,111
INV0002549,2025-05-01,NS013,P0046,146,69,93,170
INV0002340,2025-05-01,NS007,P0026,99,77,76,98
INV0006171,2025-12-01,NS012,P0030,148,71,97,174
INV0001330,2025-03-01,NS008,P0033,145,25,18,138
INV0004664,2025-09-01,NS014,P0008,62,56,59,65
INV0002194,2025-05-01,NS003,P0023,37,11,78,104
INV0003585,2025-07-01,NS013,P0023,133,97,32,68
INV0002764,2025-06-01,NS004,P0032,38,5,59,92
INV0000555,2025-02-01,NS001,P0049,46,9,,134
INV0001888,2025-04-01,NS009,P0005,161,79,8,90
INV0004335,2025-09-01,NS004,P0007,23,12,33,44
INV0003283,2025-07-01,NS004,P0023,104,59,25,70
INV0001752,2025-04-01,NS006,P0013,116,58,,156
INV0002068,2025-04-01,NS015,P0025,45,12,13,46
INV0001327,2025-03-01,NS008,P0039,164,78,92,178
INV0004449,2025-09-01,NS008,P0045,116,9,,201
INV0004140,2025-08-01,NS014,P0028,118,72,86,132
INV0003915,2025-08-01,NS007,P0007,115,78,85,122
INV0003941,2025-08-01,NS008,P0005,78,36,93,135
INV0000338,2025-01-01,NS010,P0034,120,110,54,64
INV0004478,2025-09-01,NS008,P0011,82,40,,96
INV0001269,2025-03-01,NS007,P0009,21,6,25,40
INV0000353,2025-01-01,NS011,P0027,31,11,4,24
INV0005674,2025-11-01,NS013,P0042,69,43,15,41
INV0000576,2025-02-01,NS002,P0002,30,14,80,96
INV0003839,2025-08-01,NS005,P0042,59,54,57,62
INV0003461,2025-07-01,NS009,P0025,141,78,34,97
INV0001716,2025-04-01,NS005,P0020,83,39,70,114
INV0003777,2025-08-01,NS003,P0038,31,10,20,41
INV0001757,2025-04-01,NS006,P0034,67,60,81,88
INV0004958,2025-10-01,NS007,P0017,185,1,13,197
INV0002238,2025-05-01,NS004,P0023,111,61,43,93
INV0002622,2025-05-01,NS015,P0047,78,70,66,74
INV0002704,2025-06-01,NS003,P0043,168,154,8,22
INV0004666,2025-09-01,NS014,P0050,121,50,30,101
INV0003181,2025-07-01,NS001,P0039,121,70,61,112
INV0000812,2025-02-01,NS009,P0010,180,163,40,57
INV0006261,2025-12-01,NS014,P0007,79,53,40,66
INV0004709,2025-09-01,NS015,P0045,93,23,29,99
INV0004826,2025-10-01,NS003,P0012,84,12,2,74
INV0000294,2025-01-01,NS009,P0045,184,95,63,152
INV0002493,2025-05-01,NS012,P0008,81,52,52,81
INV0005643,2025-11-01,NS012,P0039,152,99,51,104
INV0001771,2025-04-01,NS006,P0024,141,51,56,146
INV0005359,2025-11-01,NS004,P0006,197,39,54,212
INV0003364,2025-07-01,NS007,P0018,91,51,29,69
INV0003483,2025-07-01,NS010,P0024,140,89,88,139
INV0000805,2025-02-01,NS008,P0012,166,141,85,110
INV0002709,2025-06-01,NS003,P0047,31,4,81,108
INV0006260,2025-12-01,NS014,P0032,111,26,42,127
INV0005826,2025-12-01,NS002,P0028,162,108,12,66
INV0002358,2025-05-01,NS008,P0011,110,52,,140
INV0002455,2025-05-01,NS011,P0006,168,108,69,129
INV0002256,2025-05-01,NS005,P0024,115,24,28,119
INV0004276,2025-09-01,NS003,P0003,62,15,38,85
INV0003025,2025-06-01,NS012,P0049,28,9,73,92
INV0004036,2025-08-01,NS011,P0009,59,20,23,62
INV0004736,2025-10-01,NS001,P0040,123,13,88,198
INV0000669,2025-02-01,NS005,P0034,135,93,63,105
INV0002603,2025-05-01,NS015,P0014,111,103,72,80
INV0000356,2025-01-01,NS011,P0050,116,74,96,138
INV0002621,2025-05-01,NS015,P0028,53,3,70,120
INV0001295,2025-03-01,NS007,P0017,149,102,76,123
INV0002853,2025-06-01,NS007,P0020,23,16,20,27
INV0003694,2025-08-01,NS001,P0018,138,54,87,171
INV0005567,2025-11-01,NS010,P0042,103,22,97,178
INV0005464,2025-11-01,NS007,P0010,140,91,51,100
INV0002799,2025-06-01,NS005,P0001,194,173,27,48
INV0004742,2025-10-01,NS001,P0046,50,30,7,27
INV0004551,2025-09-01,NS011,P0023,91,74,48,65
INV0003226,2025-07-01,NS003,P0020,80,62,84,102
INV0003829,2025-08-01,NS005,P0039,41,29,60,72
INV0001631,2025-04-01,NS002,P0020,198,162,47,83
INV0000171,2025-01-01,NS005,P0036,95,4,99,190
INV0002329,2025-05-01,NS007,P0050,105,64,65,106
INV0000198,2025-01-01,NS006,P0019,44,8,30,66
INV0000436,2025-01-01,NS013,P0043,164,113,24,75
INV0002240,2025-05-01,NS004,P0012,65,20,40,85
INV0001362,2025-03-01,NS009,P0003,52,44,85,93
INV0004139,2025-08-01,NS014,P0041,157,50,7,114
INV0003292,2025-07-01,NS005,P0026,189,32,82,239
INV0005374,2025-11-01,NS004,P0047,196,122,77,151
INV0001655,2025-04-01,NS003,P0002,157,140,,40
INV0000096,2025-01-01,NS003,P0024,142,39,49,152
INV0002127,2025-05-01,NS001,P0040,52,19,69,102
INV0003409,2025-07-01,NS008,P0015,162,84,44,122
INV0003163,2025-07-01,NS001,P0004,21,7,41,55
INV0003064,2025-06-01,NS013,P0035,178,3,77,252
INV0004272,2025-09-01,NS003,P0047,130,72,32,90
INV0000911,2025-02-01,NS012,P0023,111,53,59,117
INV0001358,2025-03-01,NS009,P0040,103,72,49,80
INV0002681,2025-06-01,NS002,P0009,37,23,93,107
INV0003783,2025-08-01,NS004,P0026,129,42,50,137
INV0001503,2025-03-01,NS013,P0042,199,110,33,122
INV0001601,2025-04-01,NS001,P0037,130,23,49,156
INV0001786,2025-04-01,NS007,P0011,119,101,68,86
INV0002161,2025-05-01,NS002,P0045,199,145,43,97
INV0000505,2025-01-01,NS015,P0002,49,35,99,113
INV0003124,2025-06-01,NS015,P0043,174,66,90,198
INV0002307,2025-05-01,NS006,P0018,108,84,82,106
INV0004475,2025-09-01,NS008,P0015,80,60,57,77
INV0000926,2025-02-01,NS012,P0015,196,126,58,128
INV0001232,2025-03-01,NS006,P0005,189,66,,203
INV0003735,2025-08-01,NS002,P0016,144,117,93,120
INV0000100,2025-01-01,NS003,P0021,105,11,50,144
INV0002337,2025-05-01,NS007,P0030,66,9,4,61
INV0003351,2025-07-01,NS006,P0025,123,39,56,140
INV0005851,2025-12-01,NS003,P0048,41,29,29,41
INV0003277,2025-07-01,NS004,P0006,81,4,85,162
INV0002541,2025-05-01,NS013,P0048,20,10,38,48
INV0004680,2025-09-01,NS014,P0010,121,77,26,70
INV0005585,2025-11-01,NS010,P0024,79,23,91,147
INV0001464,2025-03-01,NS012,P0002,83,7,83,159
INV0004479,2025-09-01,NS008,P0002,96,65,0,31
INV0002821,2025-06-01,NS006,P0011,47,26,37,58
INV0001488,2025-03-01,NS013,P0049,166,85,13,94
INV0005022,2025-10-01,NS009,P0012,120,30,9,99
INV0004060,2025-08-01,NS011,P0022,103,21,27,109
INV0004894,2025-10-01,NS005,P0022,21,13,,90
INV0003559,2025-07-01,NS012,P0011,41,28,39,52
INV0003312,2025-07-01,NS005,P0012,113,24,11,100
INV0004398,2025-09-01,NS006,P0027,118,63,54,109
INV0003906,2025-08-01,NS007,P0049,49,44,32,37
INV0002210,2025-05-01,NS004,P0047,181,123,31,89
INV0004473,2025-09-01,NS008,P0021,52,7,1,46
INV0000515,2025-01-01,NS015,P0026,155,41,13,127
INV0002409,2025-05-01,NS009,P0017,166,86,68,148
INV0004151,2025-08-01,NS014,P0007,28,6,42,64
INV0000036,2025-01-01,NS002,P0050,71,7,3,67
INV0001715,2025-04-01,NS004,P0003,197,190,77,84
INV0001834,2025-04-01,NS008,P0045,57,12,98,143
INV0001057,2025-03-01,NS001,P0048,117,89,11,39
INV0003407,2025-07-01,NS008,P0011,175,55,18,138
INV0003103,2025-06-01,NS014,P0030,165,85,60,140
INV0005406,2025-11-01,NS005,P0003,43,31,,90
INV0000151,2025-01-01,NS005,P0032,128,118,3,13
INV0002989,2025-06-01,NS011,P0010,113,84,98,127
INV0001763,2025-04-01,NS006,P0007,164,57,75,182
INV0002120,2025-05-01,NS001,P0041,29,4,56,81
INV0000059,2025-01-01,NS002,P0032,38,17,13,34
INV0003646,2025-07-01,NS015,P0002,31,4,,100
INV0005472,2025-11-01,NS007,P0038,91,28,67,130
INV0003096,2025-06-01,NS014,P0020,73,46,73,100
INV0002841,2025-06-01,NS007,P0039,73,7,32,98
INV0004098,2025-08-01,NS013,P0015,122,75,35,82
INV0006294,2025-12-01,NS015,P0025,187,57,92,222
INV0005326,2025-11-01,NS003,P0035,93,87,51,57
INV0004301,2025-09-01,NS003,P0029,183,94,53,142
INV0003288,2025-07-01,NS004,P0027,112,87,3,28
INV0003028,2025-06-01,NS012,P0023,194,97,25,122
INV0003999,2025-08-01,NS010,P0025,73,44,35,64
INV0005776,2025-12-01,NS001,P0032,92,16,,111
INV0005665,2025-11-01,NS012,P0033,111,2,59,168
INV0000717,2025-02-01,NS006,P0014,48,36,50,62
INV0005897,2025-12-01,NS004,P0004,176,46,19,149
INV0003073,2025-06-01,NS013,P0014,171,71,83,183
INV0000112,2025-01-01,NS004,P0018,97,65,61,93
INV0003778,2025-08-01,NS003,P0037,122,96,65,91
INV0003396,2025-07-01,NS008,P0046,166,83,58,141
INV0004394,2025-09-01,NS006,P0007,120,8,7,119
INV0005470,2025-11-01,NS007,P0021,197,102,84,179
INV0004315,2025-09-01,NS004,P0035,100,93,,50
INV0002657,2025-06-01,NS001,P0004,121,41,71,151
INV0004815,2025-10-01,NS003,P0007,21,9,3,15
INV0005211,2025-10-01,NS014,P0005,107,84,85,108
INV0005560,2025-11-01,NS009,P0016,78,43,90,125
INV0002379,2025-05-01,NS008,P0002,91,51,28,68
INV0004949,2025-10-01,NS007,P0021,38,2,34,70
INV0005832,2025-12-01,NS002,P0010,167,43,4,128
INV0000899,2025-02-01,NS011,P0002,129,58,25,96
INV0006012,2025-12-01,NS007,P0016,63,24,43,82
INV0004133,2025-08-01,NS014,P0043,186,1,13,198
INV0000787,2025-02-01,NS008,P0044,117,51,83,149
INV0002654,2025-06-01,NS001,P0007,191,16,67,242
INV0005678,2025-11-01,NS013,P0010,112,51,30,91
INV0001337,2025-03-01,NS009,P0002,46,25,37,58
INV0001875,2025-04-01,NS009,P0011,157,142,47,62
INV0004597,2025-09-01,NS012,P0041,85,39,,78
INV0002531,2025-05-01,NS013,P0005,157,33,,167
INV0004991,2025-10-01,NS008,P0013,194,114,10,90
INV0002492,2025-05-01,NS012,P0007,151,17,80,214
INV0002125,2025-05-01,NS001,P0028,50,7,55,98
INV0003856,2025-08-01,NS006,P0038,187,131,8,64
INV0005811,2025-12-01,NS002,P0049,82,66,5,21
INV0006114,2025-12-01,NS010,P0001,125,15,18,128
INV0001736,2025-04-01,NS005,P0036,82,62,68,88
INV0005982,2025-12-01,NS006,P0019,116,30,73,159
INV0004825,2025-10-01,NS003,P0011,32,17,80,95
INV0000138,2025-01-01,NS004,P0004,56,11,12,57
INV0003688,2025-08-01,NS001,P0037,110,68,18,60
INV0004065,2025-08-01,NS012,P0017,72,50,30,52
INV0005619,2025-11-01,NS011,P0015,109,58,47,98
INV0005208,2025-10-01,NS014,P0026,181,140,57,98
INV0003311,2025-07-01,NS005,P0038,140,61,48,127
INV0006231,2025-12-01,NS014,P0012,165,99,49,115
INV0006048,2025-12-01,NS008,P0028,46,33,57,70
INV0004152,2025-08-01,NS014,P0044,98,23,41,116
INV0004891,2025-10-01,NS005,P0017,61,33,51,79
INV0004078,2025-08-01,NS012,P0026,31,11,33,53
INV0001002,2025-02-01,NS014,P0034,189,117,8,80
INV0002998,2025-06-01,NS011,P0016,156,103,34,87
INV0003089,2025-06-01,NS014,P0014,95,77,83,101
INV0004790,2025-10-01,NS002,P0046,195,75,4,124
INV0001723,2025-04-01,NS005,P0022,100,46,94,148
INV0000128,2025-01-01,NS004,P0010,195,190,18,23
INV0004221,2025-09-01,NS001,P0050,82,52,58,88
INV0005859,2025-12-01,NS003,P0028,168,51,2,119
INV0003251,2025-07-01,NS003,P0024,142,132,63,73
INV0001842,2025-04-01,NS008,P0030,110,42,97,165
INV0004536,2025-09-01,NS010,P0038,30,5,79,104
INV0003898,2025-08-01,NS007,P0018,187,53,95,229
INV0000367,2025-01-01,NS011,P0017,159,26,91,224
INV0000408,2025-01-01,NS012,P0019,109,97,44,56
INV0000221,2025-01-01,NS007,P0017,100,46,82,136
INV0002434,2025-05-01,NS010,P0047,35,24,85,96
INV0002266,2025-05-01,NS005,P0044,77,64,78,91
INV0000596,2025-02-01,NS003,P0033,116,64,83,135
INV0004216,2025-09-01,NS001,P0043,171,110,11,72
INV0000473,2025-01-01,NS014,P0044,58,28,31,61
INV0006034,2025-12-01,NS008,P0008,152,71,10,91
INV0005659,2025-11-01,NS012,P0043,169,48,49,170
INV0000242,2025-01-01,NS007,P0003,23,13,72,82
INV0002792,2025-06-01,NS005,P0003,37,26,24,35
INV0003147,2025-06-01,NS015,P0028,198,184,85,99
INV0002152,2025-05-01,NS002,P0019,148,13,70,205
INV0002649,2025-06-01,NS001,P0015,139,100,35,74
INV0001528,2025-03-01,NS014,P0012,178,167,84,95
INV0006240,2025-12-01,NS014,P0016,22,6,28,44
INV0004073,2025-08-01,NS012,P0039,113,59,7,61
INV0003365,2025-07-01,NS007,P0046,159,139,29,49
INV0004311,2025-09-01,NS004,P0027,61,41,74,94
INV0000741,2025-02-01,NS007,P0050,23,15,15,23
INV0004638,2025-09-01,NS013,P0036,170,128,87,129
INV0004378,2025-09-01,NS006,P0021,36,12,89,113
INV0004994,2025-10-01,NS008,P0050,60,53,57,64
INV0003296,2025-07-01,NS005,P0002,125,5,47,167
INV0004345,2025-09-01,NS005,P0016,100,24,31,107
INV0000389,2025-01-01,NS012,P0024,83,25,39,97
INV0003245,2025-07-01,NS003,P0036,180,36,10,154
INV0004356,2025-09-01,NS005,P0013,22,6,22,38
INV0003515,2025-07-01,NS011,P0046,33,14,11,30
INV0003360,2025-07-01,NS006,P0004,45,33,33,45
INV0001761,2025-04-01,NS006,P0031,113,85,44,72
INV0005921,2025-12-01,NS005,P0025,199,116,50,133
INV0001934,2025-04-01,NS011,P0004,50,32,31,49
INV0002794,2025-06-01,NS005,P0014,50,25,98,123
INV0001192,2025-03-01,NS005,P0034,38,22,53,69
INV0001286,2025-03-01,NS007,P0041,49,13,75,111
INV0006005,2025-12-01,NS007,P0021,55,43,93,105
INV0004183,2025-08-01,NS015,P0006,53,47,80,86
INV0005049,2025-10-01,NS010,P0033,184,139,,145
INV0002432,2025-05-01,NS010,P0001,124,118,30,36
INV0004106,2025-08-01,NS013,P0018,129,64,31,96
INV0003326,2025-07-01,NS006,P0020,183,37,32,178
INV0004147,2025-08-01,NS014,P0009,89,27,69,131
INV0002295,2025-05-01,NS006,P0030,143,32,68,179
INV0001101,2025-03-01,NS002,P0016,70,55,7,22
INV0005214,2025-10-01,NS014,P0003,44,8,,59
INV0001748,2025-04-01,NS005,P0029,26,5,98,119
INV0005544,2025-11-01,NS009,P0032,121,44,37,114
INV0006095,2025-12-01,NS010,P0048,146,121,,107
INV0002237,2025-05-01,NS004,P0007,57,46,92,103
INV0002950,2025-06-01,NS010,P0025,27,18,39,48
INV0004426,2025-09-01,NS007,P0006,200,5,8,203
INV0005145,2025-10-01,NS012,P0005,60,5,46,101
INV0006214,2025-12-01,NS013,P0007,52,47,29,34
INV0001542,2025-03-01,NS015,P0016,104,53,23,74
INV0003017,2025-06-01,NS012,P0014,153,81,66,138
INV0002648,2025-06-01,NS001,P0041,51,0,55,106
INV0006054,2025-12-01,NS008,P0029,198,108,25,115
INV0004779,2025-10-01,NS002,P0041,21,10,76,87
INV0002458,2025-05-01,NS011,P0008,117,11,66,172
INV0002901,2025-06-01,NS008,P0019,158,41,45,162
INV0003968,2025-08-01,NS009,P0049,49,16,27,60
INV0004865,2025-10-01,NS004,P0001,77,16,20,81
INV0004747,2025-10-01,NS001,P0042,195,40,,175
INV0004611,2025-09-01,NS012,P0004,82,9,63,136
INV0003021,2025-06-01,NS012,P0020,136,56,75,155
INV0000591,2025-02-01,NS002,P0021,198,96,38,140
INV0000687,2025-02-01,NS005,P0002,90,82,19,27
INV0001304,2025-03-01,NS008,P0028,122,12,88,198
INV0005064,2025-10-01,NS010,P0030,102,14,33,121
INV0001115,2025-03-01,NS002,P0031,112,70,30,72
INV0000298,2025-01-01,NS009,P0012,124,56,37,105
INV0002282,2025-05-01,NS006,P0033,42,18,55,79
INV0003362,2025-07-01,NS007,P0026,185,72,56,169
INV0001131,2025-03-01,NS003,P0024,21,5,,114
INV0002375,2025-05-01,NS008,P0023,43,12,92,123
INV0000475,2025-01-01,NS014,P0021,86,70,85,101
INV0005943,2025-12-01,NS005,P0015,182,32,25,175
INV0001570,2025-03-01,NS015,P0011,143,132,100,111
INV0001329,2025-03-01,NS008,P0025,102,18,94,178
INV0005099,2025-10-01,NS011,P0019,92,55,76,113
INV0006094,2025-12-01,NS010,P0017,20,3,13,30
INV0006142,2025-12-01,NS011,P0044,193,110,27,110
INV0001995,2025-04-01,NS012,P0004,38,29,60,69
INV0001219,2025-03-01,NS005,P0010,162,20,29,171
INV0001463,2025-03-01,NS012,P0041,108,57,47,98
INV0001738,2025-04-01,NS005,P0037,128,81,21,68
INV0005074,2025-10-01,NS010,P0014,43,9,48,82
INV0004148,2025-08-01,NS014,P0022,29,0,23,52
INV0005073,2025-10-01,NS010,P0002,108,53,23,78
INV0001345,2025-03-01,NS009,P0008,59,52,82,89
INV0003107,2025-06-01,NS014,P0040,21,4,71,88
INV0004938,2025-10-01,NS007,P0033,196,141,1,56
INV0003186,2025-07-01,NS002,P0038,44,0,53,97
INV0002408,2025-05-01,NS009,P0047,45,27,39,57
INV0005146,2025-10-01,NS013,P0010,190,98,56,148
INV0002626,2025-06-01,NS001,P0027,175,130,44,89
INV0001862,2025-04-01,NS009,P0039,155,24,95,226
INV0001210,2025-03-01,NS005,P0001,59,16,80,123
INV0004001,2025-08-01,NS010,P0047,172,154,86,104
INV0006232,2025-12-01,NS014,P0031,44,18,50,76
INV0004365,2025-09-01,NS005,P0014,199,18,31,212
INV0005688,2025-11-01,NS013,P0006,161,17,30,174
INV0003641,2025-07-01,NS015,P0008,85,54,72,103
INV0005010,2025-10-01,NS009,P0050,175,155,65,85
INV0002793,2025-06-01,NS005,P0048,88,63,1,26
INV0002924,2025-06-01,NS009,P0008,78,73,15,20
INV0004255,2025-09-01,NS002,P0018,41,32,82,91
INV0004470,2025-09-01,NS008,P0003,74,68,,9
INV0000168,2025-01-01,NS005,P0026,78,69,58,67
INV0005339,2025-11-01,NS003,P0021,135,16,61,180
INV0003482,2025-07-01,NS010,P0020,115,28,32,119
INV0002947,2025-06-01,NS010,P0005,70,1,43,112
INV0000326,2025-01-01,NS010,P0040,191,94,29,126
INV0001104,2025-03-01,NS002,P0040,157,30,16,143
INV0004739,2025-10-01,NS001,P0022,142,16,80,206
INV0002461,2025-05-01,NS011,P0049,70,11,92,151
INV0001083,2025-03-01,NS001,P0016,46,17,47,76
INV0003045,2025-06-01,NS012,P0048,123,41,59,141
INV0004191,2025-08-01,NS015,P0010,192,14,42,220
INV0001589,2025-04-01,NS001,P0006,20,14,13,19
INV0005912,2025-12-01,NS004,P0024,48,43,11,16
INV0003224,2025-07-01,NS003,P0035,55,41,81,95
INV0003496,2025-07-01,NS010,P0010,87,10,71,148
INV0005037,2025-10-01,NS009,P0037,82,12,13,83
INV0002542,2025-05-01,NS013,P0010,147,96,63,114
INV0000737,2025-02-01,NS007,P0032,84,35,,66
INV0005953,2025-12-01,NS006,P0014,172,94,57,135
INV0006058,2025-12-01,NS009,P0016,94,46,30,78
INV0000494,2025-01-01,NS015,P0009,191,89,60,162
INV0002801,2025-06-01,NS006,P0007,157,79,98,176
INV0001529,2025-03-01,NS014,P0037,88,43,72,117
INV0002004,2025-04-01,NS013,P0048,75,41,18,52
INV0001197,2025-03-01,NS005,P0011,68,50,14,32
INV0001280,2025-03-01,NS007,P0012,105,19,73,159
INV0003925,2025-08-01,NS008,P0033,171,164,50,57
INV0000520,2025-01-01,NS015,P0018,170,128,9,51
INV0001900,2025-04-01,NS010,P0015,81,37,43,87
INV0000351,2025-01-01,NS011,P0009,136,119,36,53
INV0004482,2025-09-01,NS009,P0004,90,0,0,90
INV0000474,2025-01-01,NS014,P0016,181,152,46,75
INV0003178,2025-07-01,NS001,P0014,109,73,60,96
INV0001580,2025-04-01,NS001,P0011,125,110,19,34
INV0002481,2025-05-01,NS011,P0007,181,75,0,106
INV0005671,2025-11-01,NS013,P0034,109,67,97,139
INV0000884,2025-02-01,NS011,P0019,112,51,43,104
INV0000547,2025-02-01,NS001,P0009,191,60,,218
INV0000081,2025-01-01,NS003,P0004,146,4,36,178
INV0004505,2025-09-01,NS009,P0031,150,23,2,129
INV0000733,2025-02-01,NS006,P0003,176,161,97,112
INV0003041,2025-06-01,NS012,P0042,69,11,47,105
INV0002001,2025-04-01,NS013,P0006,161,122,36,75
INV0005988,2025-12-01,NS007,P0026,170,57,77,190
INV0006105,2025-12-01,NS010,P0018,35,30,93,98
INV0005779,2025-12-01,NS001,P0044,63,38,91,116
INV0000050,2025-01-01,NS002,P0030,184,11,45,218
INV0000122,2025-01-01,NS004,P0002,193,1,49,241
INV0004657,2025-09-01,NS014,P0033,42,11,95,126
